Name;Latitude;Longitude;Label
F5J6+R4P, Chhatarpur Farms, DLF Farms, New Delhi, Delhi 110030, India;28.482118;77.160318;bad
96/1, Main Rajapuri Rd, Subhash Park, Madhu Vihar, New Delhi, Delhi 110075, India;28.603562;77.060269;bad
G6CH+68J, Lal Bahadur Shastri Marg, SPG Quarters, Sector 4, Madangir, New Delhi, Delhi 110017, India;28.520604;77.22826;good
J6H8+2GQ, Sansad Marg, Janpath, Connaught Place, New Delhi, Delhi 110001, India;28.628001;77.216512;bad
J58Q+2VC Karan Kaul park, Malcha, New Delhi, Delhi 110021, India;28.613967;77.18999;good
445, Pocket H, Type 2, President's Estate, New Delhi, Delhi 110001, India;28.629934;77.197601;bad
10315, Bagichi Allauddin, Paharganj, New Delhi, Delhi 110055, India;28.649711;77.210225;good
284, Anant Ram Dairy, Block G, Rama Krishna Puram, New Delhi, Delhi 110066, India;28.573859;77.184246;good
64 Parliament, Rashtrapati Bhawan, President's Estate, New Delhi, Delhi 110001, India;28.614458;77.199594;good
T-395/2D, Lodhi Rd, CGO Complex, Pragati Vihar, New Delhi, Delhi 110013, India;28.592585;77.238904;good
50, Palika Bazar, Connaught Place, New Delhi, Delhi 110001, India;28.630615;77.218958;bad
1588, Jawala Nagar, Shahdara, New Delhi, Delhi 110032, India;28.675706;77.298099;bad
Mangolpuri, Mangol Puri Industrial Area Phase I, Phase 1, Pocket B, Industrial Area, Mangolpuri, New Delhi, Delhi 110083, India;28.683639;77.091402;bad
29, Rajiv Chowk, Block A, Connaught Place, New Delhi, Delhi 110001, India;28.632823;77.21834;good
7303/2, Beri Wala Bagh, Sarai Rohilla, New Delhi, Delhi 110035, India;28.662982;77.206416;bad
197, DSIIDC Industrial Area, Pocket C, Sector 2, Bawana, New Delhi, Delhi 110039, India;28.804157;77.048901;bad
H787+G4V, Chennai - Delhi Hwy, Friends Colony West, Block B, Friends Colony East, New Friends Colony, New Delhi, Delhi 110065, India;28.566314;77.262809;good
15, Sharad Vihar, Karkardooma, Shahdara, New Delhi, Delhi 110092, India;28.65248;77.303206;bad
A-94/2, Block K 4, Block-A, Maharani Enclave, New Delhi, Delhi 110059, India;28.632727;77.047735;good
7786/13, Chowk Nai Basti, Sadar Bazaar, New Delhi, Delhi 110006, India;28.658614;77.205579;good
New ATC Tower, Indira Gandhi International T3 Rd, Indira Gandhi International Airport, New Delhi, Delhi 110037, India;28.555136;77.092335;good
I-15, Block I, Maharani Bagh, New Friends Colony, New Delhi, Delhi 110065, India;28.569785;77.265013;bad
H6WG+QJV, Lodhi Estate, New Delhi, Delhi 110003, India;28.596969;77.22649;good
73, Jain Mandir Marg Near hotel “The Connaught” & Shivaji Hockey Stadium New Delhi -10001, Shivaji Stadium, Connaught Place, New Delhi, Delhi 110001, India;28.63324;77.212947;bad
1, Ashok Place, Sector 4, Gole Market, New Delhi, Delhi 110001, India;28.629325;77.205991;good
M68H+72C, Old Delhi, New Delhi, Delhi 110006, India;28.665802;77.227304;bad
Khan Market, Sujan Sing Park North, Sujan Singh Park, New Delhi, Delhi 110003, India;28.602264;77.229142;good
122, Asaf Ali Rd, near Hamdard Building, Kucha Pati Ram, Old Delhi, New Delhi, Delhi 110006, India;28.643793;77.227652;good
Vijaya Complex Metro Station Barakhamba Road, Kanchanjunga Building, Fire Brigade Lane, Barakhamba, New Delhi, Delhi 110001, India;28.629356;77.225778;good
5165-67, Basant Rd, Basant Road Railway Colony, Aram Bagh, Paharganj, New Delhi, Delhi 110055, India;28.637824;77.215034;bad
259, Old Seelampur, Shankar Nagar West, Seelampur, Shahdara, New Delhi, Delhi 110051, India;28.663611;77.279069;bad
31-B, 2nd floor, Mohammadpur, Near Bhikaji Cama Place, Mohammadpur, Rama Krishna Puram, New Delhi, Delhi 110066, India;28.566382;77.187632;good
1/251/14, Jawala Nagar, Shahdara, New Delhi, Delhi 110032, India;28.67396;77.294832;bad
A/63, Patparganj Industrial Area, Jhilmil Colony, New Delhi, Delhi 110095, India;28.67567;77.311201;bad
G/1867, Multani Mohalla, Block G, Geeta Colony, New Delhi, Delhi 110031, India;28.655989;77.263629;bad
29/2, Block T, Block-Rz-F, Vashisht Park, New Delhi, Delhi 110046, India;28.607227;77.098976;bad
Dwarka, Nand Vihar, Sector 16A, Dwarka, New Delhi, Delhi 110078, India;28.614932;77.022786;bad
41, 41, Shradhanand Marg, Lal Kuan Bazar, Fatehpuri, New Delhi, Delhi 110006, India;28.647472;77.222875;bad
18 Sant Nagar, East of Kailash,Near, Delhi Metro Violet Line, Nehru Place, New Delhi, Delhi 110065, India;28.552117;77.255444;bad
Race Course, Safdarjang's Tomb, Delhi Race Club, New Delhi, Delhi 110021, India;28.59646;77.202484;good
Khera Kalan, Khera Kalan Railway Station Rd, Khera Kalan, New Delhi, Delhi 110082, India;28.769592;77.115768;good
2880, North Dr, Rui Mandi, Sadar Bazaar, New Delhi, Delhi 110006, India;28.660073;77.215215;bad
153, Uttam Vihar, Block C, Binapur, New Delhi, Delhi 110059, India;28.609723;77.062589;bad
Day Care 2nd Floor, IRCH, AIIMS, New Delhi, Delhi 110016, India;28.566939;77.211521;bad
C230, Minto Rd, Press Enclave, Savitri Nagar, New Delhi, Delhi 110002, India;28.638831;77.229221;good
4854, Old Seelampur, Shanti Mohalla, Seelampur, Shahdara, New Delhi, Delhi 110031, India;28.66904;77.271209;bad
Mangolpuri, Mangol Puri Industrial Area Phase I, Phase 1, Pocket B, Industrial Area, Mangolpuri, New Delhi, Delhi 110083, India;28.683639;77.091402;good
J6G2+77R, Ram Manohar Lohia Hospital, Type III, President's Estate, New Delhi, Delhi 110001, India;28.625881;77.20071;bad
47, Inderlok, New Delhi, Delhi 110035, India;28.673915;77.16997;bad
Mother Teresa Cres, Rashtrapati Bhawan, Malcha, New Delhi, Delhi 110021, India;28.612563;77.190221;bad
Agrometeorological Observatory, Division of Agricultural Physics, Pusa, New Delhi, Delhi 110012, India;28.640038;77.157526;good
930, Bazar Sangatrashan, Mantola Mohalla, Chuna Mandi, Paharganj, New Delhi, Delhi 110055, India;28.641624;77.213302;bad
M63Q+6XF, Lal Qila, Chandni Chowk, New Delhi, Delhi 110006, India;28.652077;77.240072;good
Metro Station Dwarka Sector 9, Dwarka Sector 9, Dwarka, New Delhi, Delhi 110075, India;28.573972;77.065506;good
H45X+HV New Delhi, Delhi, India;28.558907;77.149641;good
4, Padam Singh Rd, Block 12, WEA, Karol Bagh, New Delhi, Delhi 110005, India;28.64894;77.189188;good
2192, Lodhi Road Quarters, Lodi Colony, New Delhi, Delhi 110003, India;28.582159;77.230056;good
Uttam Nagar East, shish ram park A-62/3, Chatrapati, Shivaji Marg, Block D, JJ Colony, Uttam Nagar, New Delhi, Delhi 110059, India;28.624624;77.064932;bad
J672+PP4, Rashtrapati Bhawan, Raisina Hills, New Delhi, Delhi 110004, India;28.614248;77.201801;good
4079, Nai Sarak, near Punjab National Bank, Raghu Ganj, Dai Wara, Chandni Chowk, New Delhi, Delhi 110006, India;28.651027;77.230014;bad
Central Electricity Regulatory Commission Kidwai Bhawan, 58/2, HC Mathur Lane, New Delhi, Delhi 110001, India;28.624955;77.219852;good
J Block, G6F7+885, Saket Rd, Block K, Saket, New Delhi, Delhi 110017, India;28.523265;77.213171;good
H344+FP8, Ranjit Vihar-I, Sector 22 Dwarka, Dwarka, New Delhi, Delhi 110077, India;28.5564;77.056811;good
Bistdari Rd, Malcha, New Delhi, Delhi 110021, India;28.605305;77.182217;bad
3293, Gali Number 8, Block 33, Beadonpura, Karol Bagh, New Delhi, Delhi 110005, India;28.652518;77.190307;bad
Shop No. E, 19, Radial Rd Number 7, Block E, Connaught Place, New Delhi, Delhi 110001, India;28.632105;77.220903;good
Jantar Mantar Road., Janpath, Connaught Place, New Delhi, Delhi 110001, India;28.625907;77.216388;good
J6PQ+756 Mortuary, Mirdard Marg, Maulana Azad Medical College Campus, Balmiki Basti, New Delhi, Delhi 110002, India;28.635585;77.237824;good
7/3, CH Harsukh Marg, Block B 7, Arjun Nagar, Safdarjung Enclave, New Delhi, Delhi 110016, India;28.560826;77.200846;bad
3689, Hardhyan Singh Marg, Reghar Pura, Block 32, Krishna Nagar, Karol Bagh, New Delhi, Delhi 110005, India;28.651773;77.188777;good
O/95-A NEW MAHAVIR NAGAR, near do mandir, opposite hdfc atm, Kamla Nehru Ridge, Civil Lines, New Delhi, Delhi 110018, India;28.679004;77.215905;good
5401, Arya Samaj Rd, Block19C, Regar Pura, Karol Bagh, New Delhi, Delhi 110005, India;28.652052;77.185829;good
A334, A334, Street Number 5, Block C, Swaroop Nagar, Bhalswa, New Delhi, Delhi 110042, India;28.755736;77.153106;bad
Jantar Mantar Road., Janpath, Connaught Place, New Delhi, Delhi 110001, India;28.625919;77.216333;bad
6A, Hauz Khas Village, 3rd and 4th Floor, Hauz Khas Village, Deer Park, Hauz Khas, New Delhi, Delhi 110016, India;28.553326;77.194131;bad
J6Q5+MCH, Panchkuian Marg, near RK Ashram, Bharat Nagar, Paharganj, New Delhi, Delhi 110001, India;28.639112;77.208673;bad
4353/58, Padam Singh Marg, Block 29, Block 1, Regar Pura, Karol Bagh, New Delhi, Delhi 110005, India;28.650534;77.186254;bad
10, Talkatora Rd, North Block, Baba Kharak Singh Marg Area, New Delhi, Delhi 110001, India;28.621836;77.20396;bad
17, Sheikh Mujibur Rahman Rd, Talkatora Garden, President's Estate, New Delhi, Delhi 110060, India;28.625329;77.197876;bad
106, J.J. Colony Phase 3, Block D, Matiala, New Delhi, Delhi 110059, India;28.607889;77.043929;bad
RZ-T-1, Jain Rd, T Extension, Jain Colony Part 1, Sanjay Enclave, Uttam Nagar, New Delhi, Delhi 110059, India;28.614215;77.053171;good
S 106, School Block, Commonwealth Games Village, Shakarpur, New Delhi, Delhi 110092, India;28.616141;77.274711;good
Central Electricity Regulatory Commission Kidwai Bhawan, 58/2, HC Mathur Lane, New Delhi, Delhi 110001, India;28.624955;77.219852;good
4/9, Ashif Ali Rd, Chatta lal Miya, Chandni Mahal, Chandni Chowk, New Delhi, Delhi 110002, India;28.640781;77.238356;bad
176, Prakash Mohalla, Garhi, Lajpat Nagar, New Delhi, Delhi 110048, India;28.563724;77.250263;good
Jantar Mantar Road., Janpath, Connaught Place, New Delhi, Delhi 110001, India;28.625907;77.216388;bad
H54W+84F, Hauz Khas Village, Deer Park, Hauz Khas, New Delhi, Delhi 110016, India;28.556662;77.194614;good
J6JC+VVH, Block M, Connaught Place, New Delhi, Delhi 110001, India;28.632232;77.222314;good
J57G+QM4, Vande Mataram Marg, Central Ridge Reserve Forest, New Delhi, Delhi 110021, India;28.614146;77.178065;bad
16, Anandlok, Khel Gaon Marg, Anand Lok, Sadiq Nagar, New Delhi, Delhi 110049, India;28.558625;77.218815;bad
450-445, It Staff Colony, Vivek Vihar, New Delhi, Delhi 110095, India;28.665705;77.313105;good
G5QM+JHC, Qutab Institutional Area Block B Rd, NRPC Colony, Block B, Qutab Institutional Area, New Delhi, Delhi 110016, India;28.539052;77.183861;bad
4472, Church Mission Rd, Katra Ghel, Khari Baoli, Chandni Chowk, New Delhi, Delhi 110006, India;28.65953;77.222417;good
6968, 10, Multani Dhanda, Paharganj, New Delhi, Delhi 110055, India;28.64795;77.211832;good
J5X7+W73, Block C, West Patel Nagar, Patel Nagar, New Delhi, Delhi 110008, India;28.649793;77.162975;bad
890, Chandi Wali Gali, Bazar Sangatrashan, Sidarth Basti, Aram Bagh, Paharganj, New Delhi, Delhi 110055, India;28.640954;77.214153;good
G8B(GF) 56 Eros Apartment, Nehru Place Pedestrian Subway, Nehru Place, New Delhi, Delhi 110019, India;28.547368;77.252744;bad
A-1/504, Block B 4, Harijan Colony, Sultanpuri, New Delhi, Delhi 110041, India;28.693863;77.074692;bad
2861/5, opp. Le Roi Hotel, Bazar Sangatrashan, Chuna Mandi, Paharganj, New Delhi, Delhi 110055, India;28.644276;77.21078;good
H4JV+6X6, NH 48, Asmara Lines, Delhi Cantonment, New Delhi, Delhi 110010, India;28.58078;77.144943;good
G6C8+VJF, Mandir Marg, Block N, Pushp Vihar, New Delhi, Delhi 110017, India;28.522008;77.216458;bad
1, Shankar Rd, Talkatora Garden, President's Estate, New Delhi, Delhi 110001, India;28.626795;77.194853;good
M7CC+VV9, New Seelampur, Shastri Park, Shahdara, New Delhi, Delhi 110053, India;28.671864;77.272261;bad
Pankaj Plaza, Sector 20 Dwarka, Shahabad Mohammadpur, New Delhi, Delhi 110061, India;28.559081;77.06957;bad
BKI-174, Swami Saraswati Sharadanand Marg, Bk -1 Block, Shalimar Bagh, New Delhi, Delhi 110088, India;28.710163;77.168435;bad
C-69, Grand Trunk Rd, Jhangirpuri, Chhtrasal Stadium, Gujranwala Town Model, New Delhi, Delhi 110009, India;28.70413;77.181291;bad
J6G2+77R, Ram Manohar Lohia Hospital, Type III, President's Estate, New Delhi, Delhi 110001, India;28.625881;77.20071;good
92, Gurjar Samrat Mihir Bhoj Marg, Pocket D, Sanjay Park, Patparganj, New Delhi, Delhi 110092, India;28.620438;77.297089;bad
4960, Bazar Sirkiwalan, Kaccha Pandit Main Bazar, Hauz Qazi, Chandni Chowk, New Delhi, Delhi 110006, India;28.649909;77.226048;bad
B 1/257, B1 Market, Pocket B 1, Super Bazar, Janakpuri, New Delhi, Delhi 110058, India;28.630059;77.091222;bad
Delhi - 12, School Lane, Barakhamba Road, Barakhamba, New Delhi, Delhi 110001, India;28.629626;77.225022;bad
22, Ground Floor, World Trade Center, The Lalit Hotel, Barakhamba Lane, Connaught Place, Fire Brigade Lane, Barakhamba, New Delhi, Delhi 110001, India;28.631221;77.227267;bad
Mangolpuri, Mangol Puri Industrial Area Phase I, Phase 1, Pocket B, Industrial Area, Mangolpuri, New Delhi, Delhi 110083, India;28.683639;77.091402;good
1, Block A, Naraina Vihar, Naraina, New Delhi, Delhi 110028, India;28.636949;77.14136;bad
2952, North Dr, near J&K Bank, Pahari Dhiraj, Sadar Bazaar, New Delhi, Delhi 110006, India;28.660969;77.212267;bad
E-4, Rd Number 6, Block E, Connaught Place, New Delhi, Delhi 110001, India;28.633477;77.22133;good
Mangolpuri, Mangol Puri Industrial Area Phase I, Phase 1, Pocket B, Industrial Area, Mangolpuri, New Delhi, Delhi 110083, India;28.683639;77.091402;bad
Jawaharlal Nehru Marg, Feroze Shah Kotla, Vikram Nagar, New Delhi, Delhi 110002, India;28.64011;77.241144;bad
104th, 5th Floor, Shri Ram Estate Building, Block F, Connaught Place, New Delhi, Delhi 110001, India;28.631974;77.22107;good
Gate No. 4A, Jeevan Tara Building, 5 - Parliament Street, Hanuman Road Area, Connaught Place, New Delhi, Delhi 110001, India;28.628686;77.216751;good
C-2/432, Harijan Colony, Sultanpuri, New Delhi, Delhi 110041, India;28.699764;77.078938;bad
G72J+Xvv, Lal Kuan Rd, Badarpur, New Delhi, Delhi 110044, India;28.502559;77.282367;bad
G4V9+6VH, Block R, Mahipalpur Village, Mahipalpur, New Delhi, Delhi 110037, India;28.543149;77.119528;bad
Mangolpuri, Mangol Puri Industrial Area Phase I, Phase 1, Pocket B, Industrial Area, Mangolpuri, New Delhi, Delhi 110083, India;28.683639;77.091402;bad
J58Q+2VC Karan Kaul park, Malcha, New Delhi, Delhi 110021, India;28.61385;77.18999;good
J6M9+5PX, Connaught Place, New Delhi, Delhi 110001, India;28.633032;77.219237;good
J6W5+5V6, Gali Number 1, Aram Bagh, Paharganj, New Delhi, Delhi 110055, India;28.645285;77.209562;bad
H7P2+9P7, Baba Banda Singh Bahadur Setu, Jangpura, Jangpura B, Nizamuddin East, New Delhi, Delhi 110014, India;28.586337;77.251179;bad
179, South Ave, South Avenue Area, President's Estate, New Delhi, Delhi 110011, India;28.606783;77.19899;bad
J6J9+89P, Palika Bazar, Connaught Place, New Delhi, Delhi 110001, India;28.630878;77.218388;good
G-321, Block G, Vinod Nagar East, New Delhi, Delhi 110091, India;28.622987;77.304635;bad
4040, Vishnu Mandir Marg, Block 29, Block 11, Regar Pura, Karol Bagh, New Delhi, Delhi 110005, India;28.649191;77.18665;bad
G4JW+CHQ, Pocket 1, Sector C, Vasant Kunj, New Delhi, Delhi 110070, India;28.531348;77.145986;bad
B2/7, Haneman Enclave, Plot, 75, Street Number 40, Sector 6 Dwarka, Dwarka, New Delhi, Delhi 110075, India;28.591239;77.062841;good
Inderlok, महाराजा नाहर सिंह मार्ग, Shastri Nagar, New Delhi, Delhi 110035, India;28.673158;77.169803;bad
3012, North Dr, Pahari Dhiraj, Sadar Bazaar, New Delhi, Delhi 110006, India;28.661418;77.21093;bad
2nd Floor, UCO Bank Building, Sansad Marg, Pandit Pant Marg Area, Sansad Marg Area, New Delhi, Delhi 110001, India;28.622674;77.212179;good
M55X+X98, Block A-68, Manakpura, Kishan Ganj, New Delhi, Delhi 110055, India;28.659969;77.1984;bad
929, Bagh Deewar, Mahajani Kucha, Katra Neel, Chandni Chowk, New Delhi, Delhi 110006, India;28.65803;77.227059;bad
Sadar Bazar, Rui Mandi, Sadar Bazaar, New Delhi, Delhi 110006, India;28.658065;77.217112;bad
Janpath Road, Opposite Indira Gandhi National Centre for the Arts, J688+6WC, near Shastri Bhavan, Rajpath Area, Central Secretariat, New Delhi, Delhi 110001, India;28.615347;77.217291;bad
182, Palika Bazar, Connaught Place, New Delhi, Delhi 110001, India;28.63025;77.218085;good
Fort Main Entrance, G756+MH7, opposite Tughlakabad, Airforce Residential Quarters, Tughlakabad, New Delhi, Delhi 110062, India;28.509302;77.26135;bad
14, Palam - Dabri Marg, Block J, Mahavir Enclave, New Delhi, Delhi 110045, India;28.589889;77.082344;good
J68P+6V5, Purana Quila Rd, Government Officers Colony, India Gate, New Delhi, Delhi 110001, India;28.615312;77.236763;good
Gurdwara Baba Jorawar Singh Ji Baba Fateh singh Ji, Fateh Nagar, New Delhi, Delhi 110018, India;28.632973;77.099064;good
J6J9+XRP, Connaught Circus, Connaught Place, New Delhi, Delhi 110001, India;28.632379;77.21951;good
Shop no. 1, Barakhamba Lane, Barakhamba Rd, behind Fire Station, Connaught Lane, Barakhamba, New Delhi, Delhi 110001, India;28.631486;77.223929;bad
59, Rohtak Rd, West Punjabi Bagh, Punjabi Bagh, New Delhi, Delhi 110026, India;28.675549;77.126694;bad
158B3, kishangarh-gaushala marg, IAA Colony, Sector D, Vasant Kunj, New Delhi, Delhi 110070, India;28.532428;77.141749;bad
Jx5F+Xpg, 16, Najafgarh Dauralla Rd, Nanda Enclave, Block B, New Gopal Nagar, Najafgarh, New Delhi, Delhi 110043, India;28.609837;76.974455;bad
107, Block A, Rajpura, Kalyan Vihar, New Delhi, Delhi 110007, India;28.686098;77.198413;bad
74, A-Block, Block J, Press Enclave, Barakhamba, New Delhi, Delhi 110002, India;28.637336;77.227539;bad
Kailash Colony Metro Station, Block E, East of Kailash, New Delhi, Delhi 110048, India;28.555175;77.242092;bad
J6J9+45W, Palika Bazar, Connaught Place, New Delhi, Delhi 110001, India;28.630343;77.217989;bad
M7CC+VV9, New Seelampur, Shastri Park, Shahdara, New Delhi, Delhi 110053, India;28.671864;77.272261;bad
UG-11, Ansal Chamber-2, Bhikaji Cama Place, Rama Krishna Puram, New Delhi, Delhi 110066, India;28.56775;77.187392;good
Mahatma Gandhi Rd, RPS Complex, Raj Ghat, New Delhi, Delhi 110006, India;28.643394;77.256429;bad
Maharana Pratap Kashmiri Gate ISBT, Near, Yudhister Setu, Inter State Bus Terminal, Kashmere Gate, New Delhi, Delhi 110006, India;28.668696;77.230425;bad
2-34D/A/1, Palam Colony, Raj Nagar I, Raj Nagar Extension I, New Delhi, Delhi 110045, India;28.586;77.087101;bad
J5XJ+795, Phase 1, Dev Nagar, Karol Bagh, New Delhi, Delhi 110005, India;28.647874;77.180705;good
A-1, Bunkar Colony, Phase 4, Nimri Colony, Ashok Vihar, New Delhi, Delhi 110052, India;28.679745;77.17997;bad
Kendriya Terminal (Church Road), North Block, Central Secretariat, New Delhi, Delhi 110001, India;28.617197;77.203509;bad
24A, Hari Enclave, Hari Nagar, New Delhi, Delhi 110064, India;28.62949;77.114603;bad
J65C+3R4, Akbar Rd, South Block, Man Singh Road Area, New Delhi, Delhi 110011, India;28.607858;77.221072;bad
Metro Station Dwarka Sector 9, Dwarka Sector 9, Dwarka, New Delhi, Delhi 110075, India;28.573633;77.065674;bad
Digital Health Clinic, NDMC Public convenience building, behind janpat metro gate number 2, Tolstoy Rd, Janpath, Connaught Place, New Delhi, Delhi 110001, India;28.626345;77.218618;good
96/1, Main Rajapuri Rd, Subhash Park, Madhu Vihar, New Delhi, Delhi 110075, India;28.603562;77.060269;bad
telephone exchange, Palam Vihar, Sector 6 Dwarka, Dwarka, New Delhi, Delhi 110075, India;28.593812;77.071077;good
15/9, 1688 Barracks, New Delhi, Delhi 110001, India;28.622372;77.224569;good
J6PQ+756 Mortuary, Mirdard Marg, Maulana Azad Medical College Campus, Balmiki Basti, New Delhi, Delhi 110002, India;28.635585;77.237824;good
1386, Block BGS, Railway Colony, Tis Hazari, New Delhi, Delhi 110006, India;28.665612;77.21727;bad
Pankaj Plaza, Sector 20 Dwarka, Shahabad Mohammadpur, New Delhi, Delhi 110061, India;28.559113;77.070349;bad
J6J9+XRP, Connaught Circus, Connaught Place, New Delhi, Delhi 110001, India;28.632365;77.219499;good
Sultan Singh Building, Ram Lal Chandhok Marg, Mori Gate, New Delhi, Delhi 110006, India;28.665385;77.229309;bad
2nd Floor, PVR Plaza, Block H, Connaught Place, New Delhi, Delhi 110001, India;28.635092;77.219694;bad
604, Janakpuri Rd, Janakpuri District Center, Janakpuri, New Delhi, Delhi 110058, India;28.630008;77.082655;good
M7CC+VV9, New Seelampur, Shastri Park, Shahdara, New Delhi, Delhi 110053, India;28.67185;77.272175;bad
3174, Sangatrashan Marg, Chuna Mandi, Paharganj, Bazar Sangatrashan, Ratan Lal Market, Aram Bagh, Paharganj, New Delhi, Delhi 110055, India;28.64438;77.212493;good
143, More Sarai Rd, Baba More Sarai, Old Delhi, New Delhi, Delhi 110006, India;28.659281;77.233809;bad
ONGC Shivaji Stadium, J6H6+GGG, Hanuman Road Area, Connaught Place, New Delhi, Delhi 110001, India;28.628914;77.211311;bad
Block 301, Chelmsford Road Railway Officers Colony, Qutab Rd, Aram Bagh, Paharganj, New Delhi, Delhi 110055, India;28.638073;77.21848;bad
J6P7+XVH, Basant Rd, Shampur, Aram Bagh, Paharganj, New Delhi, Delhi 110055, India;28.637602;77.214868;good
1848, Wazir Singh St, Aram Bagh, Paharganj, New Delhi, Delhi 110055, India;28.642707;77.210109;bad
205 Delhi Rd, Sector 20 Dwarka, Dwarka, New Delhi, Delhi 110075, India;28.574417;77.061821;good
29/30 A, Block F, Connaught Place, New Delhi, Delhi 110001, India;28.631019;77.21979;good
122-ground floor, Street Number 1, Madhuban Enclave, Shakarpur, New Delhi, Delhi 110092, India;28.631688;77.286644;bad
Army College Of Medical Sciences Metro Station Delhi Cantt, Delhi Cantonment, New Delhi, Delhi 110010, India;28.608095;77.140898;good
70/8/1, Amrit Puri, Block A, Amritpuri, East of Kailash, New Delhi, Delhi 110065, India;28.558776;77.251305;bad
AB/14, AB/14, Pandara Rd, Flats, India Gate, New Delhi, Delhi 110003, India;28.607062;77.230753;good
next to the New Delhi Railway Station, J6Q8+7J6, Basant Ln, Railway Colony, Paharganj, New Delhi, Delhi 110055, India;28.638212;77.216399;bad
D 29, Golf View Apartments, Kutub Golf Course, Saket, New Delhi, Delhi 110017, India;28.52611;77.199561;bad
21, Safdarjung Rd, Tuglak Crescent Area, Delhi Race Club, New Delhi, Delhi 110001, India;28.591906;77.209247;bad
604/2, Ashok Nagar, Block I, Sarojini Nagar, New Delhi, Delhi 110023, India;28.57391;77.196032;good
Railway Officers' Transit Camp, State Entry Rd, Railway Colony, Paharganj, New Delhi, Delhi 110006, India;28.637904;77.220476;bad
107, North Avenue Road Area, President's Estate, New Delhi, Delhi 110004, India;28.618348;77.199731;good
Mangolpuri, Mangol Puri Industrial Area Phase I, Phase 1, Pocket B, Industrial Area, Mangolpuri, New Delhi, Delhi 110083, India;28.683639;77.091402;good
I 52 B 3RD FLOOR LAJPAT NAGAR 1ST, Lajpat Nagar, New Delhi, Delhi 110024, India;28.579121;77.244007;bad
J693+RW7, Gurudwara Rakabganj Road, North Block, Rakab Ganj, New Delhi, Delhi 110001, India;28.619669;77.204433;good
J6FV+48M, Pragati Maidan, New Delhi, Delhi 110001, India;28.62262;77.243406;good
1392, Nicholson Rd, Kashmere Gate, New Delhi, Delhi 110006, India;28.665961;77.228185;bad
M7CC+VV9, New Seelampur, Shastri Park, Shahdara, New Delhi, Delhi 110053, India;28.671883;77.272376;bad
Janpath, Connaught Place, J669+PM9, Rajpath Area, Central Secretariat, New Delhi, Delhi 110011, India;28.611803;77.219286;good
5-B, Mahatma Gandhi Marg, Bahadur Shah Zafar Marg, IP Estate, New Delhi, Delhi 110002, India;28.630697;77.245966;good
445, Pocket H, Type 2, President's Estate, New Delhi, Delhi 110001, India;28.629934;77.197601;bad
H6Q6+M65, Airforce Golf Course, Delhi Race Club, New Delhi, Delhi 110021, India;28.589237;77.210602;bad
366, Pahar Ganj, J6R6+C8V, Aram Bagh, Pahar Ganj, New, Division, Aram Bagh, Paharganj, New Delhi, Delhi 110055, India;28.641156;77.210826;bad
Connaught Circus, Rajiv Chowk, Connaught Place, New Delhi, Delhi 110001, India;28.632389;77.220336;bad
22, Ground Floor, World Trade Center, The Lalit Hotel, Barakhamba Lane, Connaught Place, Fire Brigade Lane, Barakhamba, New Delhi, Delhi 110001, India;28.631221;77.227267;bad
G4M6+QGQ, Gurgaon - Delhi Expy, Avenue Bouganvillea, Rangpuri, New Delhi, Delhi 110038, India;28.5352;77.1108;bad
Shop No.K, 5, Minto Rd, Connaught Place, New Delhi, Delhi 110001, India;28.633599;77.220068;good
Parliament Street, Connaught Place, J6G8+X7X, Hanuman Road Area, Connaught Place, New Delhi, Delhi 110001, India;28.627596;77.215767;bad
Karol Bagh, Block 1, WEA, Karol Bagh, New Delhi, Delhi 110060, India;28.644082;77.188754;bad
1, Tank Rd, Karol Bagh West Extension Area, Nehru Nagar, Dev Nagar, Karol Bagh, New Delhi, Delhi 110005, India;28.650061;77.183302;good
335, Street Number 9, Mandoli Extension, Mandoli, New Delhi, Delhi 110093, India;28.698785;77.307104;bad
119, More Sarai Rd, Baba More Sarai, Old Delhi, New Delhi, Delhi 110006, India;28.659004;77.234345;good
D767, Bipin Chandra Pal Marg, Block D, Chittaranjan Park, New Delhi, Delhi 110019, India;28.537212;77.253098;good
3/43, Nehru Bazar, Paharganj, New Delhi, Delhi 110055, India;28.639097;77.212756;bad
K-1, Connaught Cir, Opposite Odeon Cinema, Block L, Connaught Place, New Delhi, Delhi 110001, India;28.634962;77.221338;bad
J672+PP4, Rashtrapati Bhawan, Raisina Hills, New Delhi, Delhi 110004, India;28.614248;77.201801;good
9, Sector 1, Pushp Vihar, New Delhi, Delhi 110017, India;28.524793;77.21724;good
75, Shivaji Enclave, Tagore Garden Extension, New Delhi, Delhi 110027, India;28.656651;77.122033;bad
Rpvv Dwarka, Sector 10 Dwarka, Dwarka, New Delhi, Delhi 110075, India;28.584887;77.053494;bad
Mangolpuri, Mangol Puri Industrial Area Phase I, Phase 1, Pocket B, Industrial Area, Mangolpuri, New Delhi, Delhi 110083, India;28.683639;77.091402;bad
Jantar Mantar Road., Janpath, Connaught Place, New Delhi, Delhi 110001, India;28.625907;77.216388;bad
5593/94, Naya Bans, Naya Bazar, Farash Khana, LAHORI GATE, New Delhi, Delhi 110006, India;28.655836;77.219016;bad
10, Talkatora Rd, Baba Kharak Singh Marg Area, New Delhi, Delhi 110001, India;28.621884;77.203877;good
